Date,Stock Name,Open,High,Low,Close,Adj Close,Volume,Predicted Price
25-06-2018,BTC-USD,6171.970215,6327.370117,6119.680176,6249.180176,6249.180176,5500810240,6217.05
26-06-2018,ETH-USD,6253.549805,6290.160156,6093.669922,6093.669922,6093.669922,3279759872,6182.76
27-06-2018,BNB-USD,6084.399902,6180,6052.850098,6157.129883,6157.129883,3296219904,6118.59
28-06-2018,SOL-USD,6153.160156,6170.410156,5873.049805,5903.439941,5903.439941,3467800064,6025.02
29-06-2018,XRP-USD,5898.129883,6261.660156,5835.75,6218.299805,6218.299805,3966230016,6053.46
30-06-2018,ADA-USD,6214.220215,6465.509766,6214.220215,6404,6404,4543860224,6324.49
01-07-2018,DOGE-USD,6411.680176,6432.850098,6289.290039,6385.819824,6385.819824,4788259840,6379.91
02-07-2018,BTC-USD,6380.379883,6683.859863,6305.700195,6614.180176,6614.180176,4396930048,6496.03
03-07-2018,ETH-USD,6596.660156,6671.370117,6447.75,6529.589844,6529.589844,4672309760,6561.34
04-07-2018,BNB-USD,6550.870117,6771.919922,6450.459961,6597.549805,6597.549805,4176689920,6592.7
05-07-2018,SOL-USD,6599.709961,6749.540039,6546.649902,6639.140137,6639.140137,4999240192,6633.76
06-07-2018,XRP-USD,6638.689941,6700.939941,6533.549805,6673.5,6673.5,4313959936,6636.67
07-07-2018,ADA-USD,6668.709961,6863.990234,6579.240234,6856.930176,6856.930176,3961080064,6742.22
08-07-2018,DOGE-USD,6857.799805,6885.910156,6747.97998,6773.879883,6773.879883,3386210048,6816.39
09-07-2018,BTC-USD,6775.080078,6838.680176,6724.339844,6741.75,6741.75,3718129920,6769.96
10-07-2018,BTC-USD,6739.209961,6767.740234,6320.720215,6329.950195,6329.950195,4052430080,6539.41
11-07-2018,ETH-USD,6330.77002,6444.959961,6330.470215,6394.709961,6394.709961,3644859904,6375.23
12-07-2018,BNB-USD,6396.779785,6397.100098,6136.419922,6228.810059,6228.810059,3770170112,6289.78
13-07-2018,SOL-USD,6235.029785,6310.549805,6192.240234,6238.049805,6238.049805,3805400064,6243.97
14-07-2018,XRP-USD,6247.5,6298.189941,6212.220215,6276.120117,6276.120117,2923670016,6258.51
15-07-2018,ADA-USD,6272.700195,6403.459961,6256.509766,6359.640137,6359.640137,3285459968,6323.08
16-07-2018,DOGE-USD,6357.009766,6741.75,6357.009766,6741.75,6741.75,4725799936,6549.38
17-07-2018,BTC-USD,6739.649902,7387.240234,6684.169922,7321.040039,7321.040039,5961950208,7033.03
18-07-2018,ETH-USD,7315.319824,7534.990234,7280.470215,7370.779785,7370.779785,6103410176,7375.39
19-07-2018,BNB-USD,7378.200195,7494.459961,7295.459961,7466.859863,7466.859863,5111629824,7408.74
20-07-2018,SOL-USD,7467.399902,7594.669922,7323.259766,7354.129883,7354.129883,4936869888,7434.86
21-07-2018,XRP-USD,7352.720215,7437.640137,7262.410156,7419.290039,7419.290039,3726609920,7368.02
22-07-2018,ADA-USD,7417.799805,7537.950195,7383.819824,7418.490234,7418.490234,3695460096,7439.52
23-07-2018,DOGE-USD,7414.709961,7771.5,7409.100098,7711.109863,7711.109863,5132480000,7576.6
24-07-2018,BTC-USD,7716.509766,8424.269531,7705.5,8424.269531,8424.269531,7277689856,8067.64
25-07-2018,BTC-USD,8379.660156,8416.870117,8086.359863,8181.390137,8181.390137,5845400064,8266.07
26-07-2018,ETH-USD,8176.850098,8290.330078,7878.709961,7951.580078,7951.580078,4899089920,8074.37
27-07-2018,BNB-USD,7950.399902,8262.660156,7839.759766,8165.009766,8165.009766,5195879936,8054.46
28-07-2018,SOL-USD,8169.060059,8222.849609,8110.77002,8192.150391,8192.150391,3988750080,8173.71
29-07-2018,XRP-USD,8205.820313,8272.259766,8141.180176,8218.459961,8218.459961,4107190016,8209.43
30-07-2018,ADA-USD,8221.580078,8235.5,7917.5,8180.47998,8180.47998,5551400000,8138.77
31-07-2018,DOGE-USD,8181.200195,8181.529785,7696.930176,7780.439941,7780.439941,5287530000,7960.03
01-08-2018,BTC-USD,7769.040039,7769.040039,7504.950195,7624.910156,7624.910156,4797620000,7666.99
02-08-2018,ETH-USD,7634.189941,7712.77002,7523.439941,7567.149902,7567.149902,4214110000,7609.39
03-08-2018,BNB-USD,7562.140137,7562.140137,7328.649902,7434.390137,7434.390137,4627150000,7471.83
04-08-2018,SOL-USD,7438.669922,7497.490234,6984.069824,7032.850098,7032.850098,4268390000,7238.27
05-08-2018,XRP-USD,7031.080078,7102.77002,6940.700195,7068.47998,7068.47998,3679110000,7035.76
06-08-2018,ADA-USD,7062.939941,7166.549805,6890.540039,6951.799805,6951.799805,3925900000,7017.96
07-08-2018,DOGE-USD,6958.319824,7146.560059,6748.240234,6753.120117,6753.120117,4682800000,6901.56
08-08-2018,BTC-USD,6746.850098,6746.850098,6226.220215,6305.799805,6305.799805,5064430000,6506.43
09-08-2018,BTC-USD,6305.560059,6625.72998,6249.069824,6568.22998,6568.22998,4267040000,6437.15
10-08-2018,ETH-USD,6571.419922,6591.259766,6124.52002,6184.709961,6184.709961,4528680000,6367.98
11-08-2018,BNB-USD,6185.790039,6455.740234,6109.029785,6295.72998,6295.72998,4047850000,6261.57
12-08-2018,SOL-USD,6283.649902,6409.850098,6237.5,6322.689941,6322.689941,5665250000,6313.42
13-08-2018,XRP-USD,6341.359863,6537.049805,6225.720215,6297.569824,6297.569824,4083980000,6350.42
14-08-2018,ADA-USD,6287.660156,6287.939941,5971.049805,6199.709961,6199.709961,5301700000,6186.59
15-08-2018,DOGE-USD,6221.419922,6588.490234,6221.419922,6308.52002,6308.52002,4895450000,6334.96
16-08-2018,BTC-USD,6294.22998,6473.5,6276.410156,6334.72998,6334.72998,4328420000,6344.72
17-08-2018,ETH-USD,6340.910156,6582.5,6324.970215,6580.629883,6580.629883,4992990000,6457.25
18-08-2018,BNB-USD,6583.430176,6617.350098,6353.72998,6423.759766,6423.759766,3984520000,6494.57
19-08-2018,SOL-USD,6422.569824,6537.97998,6361.549805,6506.069824,6506.069824,3311170000,6457.04
20-08-2018,XRP-USD,6500.509766,6536.919922,6297.930176,6308.529785,6308.529785,3665100000,6410.97
21-08-2018,ADA-USD,6301.069824,6500.870117,6298.240234,6488.759766,6488.759766,3377180000,6397.23
22-08-2018,DOGE-USD,6486.25,6816.790039,6310.109863,6376.709961,6376.709961,4668110000,6497.46
23-08-2018,BTC-USD,6371.339844,6546.540039,6371.339844,6534.879883,6534.879883,3426180000,6456.02
24-08-2018,BTC-USD,6551.52002,6719.959961,6498.640137,6719.959961,6719.959961,4097820000,6622.52
25-08-2018,ETH-USD,6719.950195,6789.629883,6700.959961,6763.189941,6763.189941,3312600000,6743.43
26-08-2018,BNB-USD,6754.640137,6774.75,6620.75,6707.259766,6707.259766,3295500000,6714.35
27-08-2018,SOL-USD,6710.799805,6884.640137,6689.709961,6884.640137,6884.640137,4019000000,6792.45
28-08-2018,XRP-USD,6891.080078,7109.560059,6882.339844,7096.279785,7096.279785,4659940000,6994.81
29-08-2018,ADA-USD,7091.709961,7113.299805,6970.819824,7047.160156,7047.160156,4145880000,7055.75
30-08-2018,DOGE-USD,7043.759766,7072.689941,6834.689941,6978.22998,6978.22998,4463250000,6982.34
31-08-2018,BTC-USD,6973.970215,7057.169922,6920.160156,7037.580078,7037.580078,4495650000,6997.22
01-09-2018,ETH-USD,7044.810059,7242.290039,7038.049805,7193.25,7193.25,4116050000,7129.6
02-09-2018,BNB-USD,7189.580078,7306.310059,7132.160156,7272.720215,7272.720215,4329540000,7225.19
03-09-2018,SOL-USD,7279.029785,7317.939941,7208.149902,7260.060059,7260.060059,4087760000,7266.29
04-09-2018,XRP-USD,7263,7388.259766,7255.439941,7361.660156,7361.660156,4273640000,7317.09
05-09-2018,ADA-USD,7361.459961,7388.430176,6792.830078,6792.830078,6792.830078,5800460000,7083.89
06-09-2018,DOGE-USD,6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000,6611.04
07-09-2018,BTC-USD,6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000,6487.04
08-09-2018,BTC-USD,6460.169922,6534.25,6197.52002,6225.97998,6225.97998,3835060000,6354.48
09-09-2018,ETH-USD,6223.379883,6446.259766,6201.220215,6300.859863,6300.859863,3671890000,6292.93
10-09-2018,BNB-USD,6301.569824,6374.97998,6292.759766,6329.700195,6329.700195,3714100000,6324.75
11-09-2018,SOL-USD,6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000,6328.05
12-09-2018,XRP-USD,6317.009766,6363.870117,6265.089844,6351.799805,6351.799805,4064230000,6324.44
13-09-2018,ADA-USD,6354.240234,6535.410156,6354.240234,6517.310059,6517.310059,4210910000,6440.3
14-09-2018,DOGE-USD,6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000,6520.1
15-09-2018,BTC-USD,6509.399902,6561.720215,6493.549805,6543.200195,6543.200195,3216300000,6526.97
16-09-2018,ETH-USD,6536.680176,6544.330078,6460.100098,6517.180176,6517.180176,3273730000,6514.57
17-09-2018,BNB-USD,6514.060059,6540.209961,6257.52002,6281.200195,6281.200195,3910780000,6398.25
18-09-2018,SOL-USD,6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000,6325.53
19-09-2018,XRP-USD,6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000,6356.8
20-09-2018,ADA-USD,6398.850098,6529.259766,6395.950195,6519.669922,6519.669922,4348110000,6460.93
21-09-2018,DOGE-USD,6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000,6634.88
22-09-2018,BTC-USD,6735.049805,6814.560059,6616.799805,6721.97998,6721.97998,4509660000,6722.1
23-09-2018,BTC-USD,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000,6717.88
24-09-2018,ETH-USD,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000,6648.66
25-09-2018,BNB-USD,6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000,6508.9
26-09-2018,SOL-USD,6452.790039,6585.910156,6397.890137,6495,6495,4437300000,6482.9
27-09-2018,XRP-USD,6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000,6587.27
28-09-2018,ADA-USD,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000,6676.56
29-09-2018,DOGE-USD,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000,6599.95
30-09-2018,BTC-USD,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000,6610.15
01-10-2018,ETH-USD,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000,6602.96
02-10-2018,BNB-USD,6593.240234,6611.839844,6537.899902,6556.100098,6556.100098,3979260000,6574.77
03-10-2018,SOL-USD,6553.859863,6571.459961,6454.029785,6502.589844,6502.589844,3887310000,6520.48
04-10-2018,XRP-USD,6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000,6543.96
05-10-2018,ADA-USD,6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000,6594.42
06-10-2018,DOGE-USD,6622.450195,6628.540039,6577.799805,6588.310059,6588.310059,3259740000,6604.28
07-10-2018,BTC-USD,6590.680176,6641.490234,6557.040039,6602.950195,6602.950195,3306630000,6598.04
08-10-2018,BTC-USD,6600.189941,6675.060059,6576.040039,6652.22998,6652.22998,3979460000,6625.88
09-10-2018,ETH-USD,6653.080078,6661.410156,6606.939941,6642.640137,6642.640137,3580810000,6641.02
10-10-2018,BNB-USD,6640.290039,6640.290039,6538.959961,6585.529785,6585.529785,3787650000,6601.27
11-10-2018,SOL-USD,6586.740234,6586.740234,6243.740234,6256.240234,6256.240234,5181640000,6418.37
12-10-2018,XRP-USD,6239.25,6328.5,6236.470215,6274.580078,6274.580078,3783500000,6269.7
13-10-2018,ADA-USD,6278.080078,6308.509766,6259.810059,6285.990234,6285.990234,3064030000,6283.1
14-10-2018,DOGE-USD,6288.490234,6363.209961,6280.149902,6290.930176,6290.930176,3085320000,6305.7
15-10-2018,BTC-USD,6292.640137,6965.060059,6258.680176,6596.540039,6596.540039,7370770000,6528.23
16-10-2018,ETH-USD,6601.410156,6673.589844,6571.370117,6596.109863,6596.109863,4074800000,6610.62
17-10-2018,BNB-USD,6590.52002,6601.209961,6517.450195,6544.430176,6544.430176,4088420000,6563.4
18-10-2018,SOL-USD,6542.330078,6567.540039,6450.040039,6476.709961,6476.709961,3924080000,6509.16
19-10-2018,XRP-USD,6478.069824,6493.680176,6445.310059,6465.410156,6465.410156,3578870000,6470.62
20-10-2018,ADA-USD,6460.919922,6497.720215,6449,6489.189941,6489.189941,3379130000,6474.21
21-10-2018,DOGE-USD,6490.089844,6556.379883,6476,6482.350098,6482.350098,3253610000,6501.2
22-10-2018,BTC-USD,6486.049805,6543.799805,6462.97998,6487.160156,6487.160156,3672860000,6495
23-10-2018,BTC-USD,6472.359863,6506.009766,6451.27002,6475.740234,6475.740234,3716150000,6476.34
24-10-2018,ETH-USD,6478.890137,6521.990234,6468.859863,6495.839844,6495.839844,3424670000,6491.4
25-10-2018,BNB-USD,6484.649902,6504.649902,6447.029785,6476.290039,6476.290039,3230550000,6478.15
26-10-2018,SOL-USD,6468.439941,6498.290039,6449.609863,6474.75,6474.75,3306050000,6472.77
27-10-2018,XRP-USD,6480.839844,6507.410156,6453.529785,6480.379883,6480.379883,3393250000,6480.54
28-10-2018,ADA-USD,6482.660156,6502.279785,6447.910156,6486.390137,6486.390137,3445190000,6479.81
29-10-2018,DOGE-USD,6492.350098,6503.600098,6306.990234,6332.629883,6332.629883,4199910000,6408.89
30-10-2018,BTC-USD,6337.040039,6364.990234,6310.140137,6334.27002,6334.27002,3781100000,6336.61
31-10-2018,ETH-USD,6336.990234,6349.160156,6316.879883,6317.609863,6317.609863,4191240000,6330.16
01-11-2018,BNB-USD,6318.140137,6547.140137,6311.830078,6377.779785,6377.779785,3789400000,6388.72
02-11-2018,SOL-USD,6378.919922,6396.859863,6327.379883,6388.439941,6388.439941,4234870000,6372.9
03-11-2018,XRP-USD,6387.240234,6400.069824,6342.370117,6361.259766,6361.259766,3658640000,6372.73
04-11-2018,ADA-USD,6365.470215,6388.629883,6294.569824,6376.129883,6376.129883,4390020000,6356.2
05-11-2018,DOGE-USD,6363.620117,6480.589844,6363.620117,6419.660156,6419.660156,4174800000,6406.87
06-11-2018,BTC-USD,6433.379883,6463.549805,6408.160156,6461.009766,6461.009766,4700040000,6441.52
07-11-2018,BTC-USD,6468.5,6552.160156,6468.310059,6530.140137,6530.140137,4941260000,6504.78
08-11-2018,ETH-USD,6522.27002,6536.919922,6438.529785,6453.720215,6453.720215,4665260000,6487.86
09-11-2018,BNB-USD,6442.600098,6456.459961,6373.370117,6385.620117,6385.620117,4346820000,6414.51
10-11-2018,SOL-USD,6386.129883,6437.279785,6385.310059,6409.220215,6409.220215,3705320000,6404.48
11-11-2018,XRP-USD,6413.629883,6423.25,6350.169922,6411.27002,6411.27002,3939060000,6399.58
12-11-2018,ADA-USD,6411.759766,6434.209961,6360.470215,6371.27002,6371.27002,4295770000,6394.43
13-11-2018,DOGE-USD,6373.189941,6395.27002,6342.669922,6359.490234,6359.490234,4503800000,6367.66
14-11-2018,BTC-USD,6351.240234,6371.549805,5544.089844,5738.350098,5738.350098,7398940000,6001.31
15-11-2018,ETH-USD,5736.149902,5774.819824,5358.379883,5648.029785,5648.029785,7032140000,5629.34
16-11-2018,BNB-USD,5645.319824,5657.02002,5498.939941,5575.549805,5575.549805,5279320000,5594.21
17-11-2018,SOL-USD,5578.580078,5578.580078,5519.560059,5554.330078,5554.330078,4303150000,5557.76
18-11-2018,XRP-USD,5559.740234,5653.609863,5559.740234,5623.540039,5623.540039,4159680000,5599.16
19-11-2018,ADA-USD,5620.779785,5620.779785,4842.910156,4871.490234,4871.490234,7039560000,5238.99
20-11-2018,DOGE-USD,4863.930176,4951.609863,4272.109863,4451.870117,4451.870117,8428290000,4634.88
21-11-2018,BTC-USD,4465.540039,4675.72998,4343.97998,4602.169922,4602.169922,6120120000,4521.85
22-11-2018,BTC-USD,4611.569824,4629.640137,4365.640137,4365.939941,4365.939941,4569370000,4493.2
23-11-2018,ETH-USD,4360.700195,4396.419922,4195.680176,4347.109863,4347.109863,4871490000,4324.98
24-11-2018,BNB-USD,4347.689941,4413.089844,3795.159912,3880.76001,3880.76001,4679500000,4109.17
25-11-2018,SOL-USD,3880.780029,4120.870117,3585.060059,4009.969971,4009.969971,6825640000,3899.17
26-11-2018,XRP-USD,4015.070068,4107.140137,3643.919922,3779.129883,3779.129883,6476900000,3886.32
27-11-2018,ADA-USD,3765.949951,3862.959961,3661.01001,3820.719971,3820.719971,5998720000,3777.66
28-11-2018,DOGE-USD,3822.469971,4385.899902,3822.469971,4257.419922,4257.419922,7280280000,4072.06
29-11-2018,BTC-USD,4269.004395,4413.020508,4145.765137,4278.84668,4278.84668,6503347767,4276.66
30-11-2018,ETH-USD,4289.088867,4322.976563,3942.822021,4017.268555,4017.268555,6048016717,4143.04
01-12-2018,BNB-USD,4024.464355,4309.377441,3969.710693,4214.671875,4214.671875,5375314093,4129.56
02-12-2018,SOL-USD,4200.733398,4301.519531,4110.978516,4139.87793,4139.87793,5262697895,4188.28
03-12-2018,XRP-USD,4147.32373,4155.979492,3840.446289,3894.130859,3894.130859,5089570994,4009.47
04-12-2018,ADA-USD,3886.294922,4075.627686,3832.75,3956.893799,3956.893799,5028069239,3937.89
05-12-2018,DOGE-USD,3958.894775,3969.535889,3753.994873,3753.994873,3753.994873,5302481574,3859.11
06-12-2018,BTC-USD,3754.074463,3874.966064,3521.101807,3521.101807,3521.101807,5878333109,3667.81
07-12-2018,BTC-USD,3512.590332,3512.590332,3280.22876,3419.937256,3419.937256,6835615448,3431.34
08-12-2018,ETH-USD,3421.9104,3506.043457,3350.650635,3476.114746,3476.114746,5305024497,3438.68
09-12-2018,BNB-USD,3473.227539,3685.305664,3469.094238,3614.234375,3614.234375,4947372847,3560.47
10-12-2018,SOL-USD,3612.046387,3647.33252,3470.144531,3502.656006,3502.656006,5020968740,3558.04
11-12-2018,XRP-USD,3497.554688,3513.185059,3392.25,3424.588135,3424.588135,4696765188,3456.89
12-12-2018,ADA-USD,3421.458252,3534.228516,3413.481445,3486.950195,3486.950195,4139364829,3464.03
13-12-2018,DOGE-USD,3487.879395,3489.739502,3298.13208,3313.677246,3313.677246,4343372456,3397.36
14-12-2018,BTC-USD,3311.751953,3329.555908,3206.542236,3242.484863,3242.484863,4372763663,3272.58
15-12-2018,ETH-USD,3243.997559,3275.37793,3191.303467,3236.761719,3236.761719,3551763561,3236.86
16-12-2018,BNB-USD,3236.274658,3305.753174,3233.819824,3252.839111,3252.839111,3744248994,3257.17
17-12-2018,SOL-USD,3253.123047,3597.917969,3253.123047,3545.864746,3545.864746,5409247918,3412.51
18-12-2018,XRP-USD,3544.761475,3701.349365,3487.169189,3696.059082,3696.059082,5911325473,3607.33
19-12-2018,ADA-USD,3706.824951,3949.322998,3687.22998,3745.950684,3745.950684,6810689119,3772.33
20-12-2018,DOGE-USD,3742.195068,4191.228516,3728.974609,4134.441406,4134.441406,8927129279,3949.21
21-12-2018,BTC-USD,4133.703613,4198.429688,3850.946289,3896.543701,3896.543701,7206015706,4019.91
22-12-2018,BTC-USD,3898.08374,4014.182617,3855.739014,4014.182617,4014.182617,5605823233,3945.55
23-12-2018,ETH-USD,4020.994629,4085.723633,3976.405762,3998.980225,3998.980225,6151275490,4020.53
24-12-2018,BNB-USD,4000.331787,4271.79248,4000.331787,4078.599121,4078.599121,7240968501,4087.76
25-12-2018,SOL-USD,4081.030518,4089.561523,3760.020508,3815.490723,3815.490723,6158207293,3936.53
26-12-2018,XRP-USD,3819.666748,3893.359619,3769.86377,3857.297607,3857.297607,5326547918,3835.05
27-12-2018,ADA-USD,3854.688477,3874.416992,3645.448486,3654.833496,3654.833496,5130222366,3757.35
28-12-2018,DOGE-USD,3653.131836,3956.135986,3642.63208,3923.918701,3923.918701,5631554348,3793.95
29-12-2018,BTC-USD,3932.491699,3963.758789,3820.408691,3820.408691,3820.408691,4991655917,3884.27
30-12-2018,ETH-USD,3822.384766,3901.908936,3797.219238,3865.952637,3865.952637,4770578575,3846.87
31-12-2018,BNB-USD,3866.839111,3868.74292,3725.867432,3742.700439,3742.700439,4661840806,3801.04
01-01-2019,SOL-USD,3746.713379,3850.913818,3707.231201,3843.52002,3843.52002,4324200990,3787.09
02-01-2019,XRP-USD,3849.216309,3947.981201,3817.409424,3943.409424,3943.409424,5244856836,3889.5
03-01-2019,ADA-USD,3931.048584,3935.685059,3826.2229,3836.741211,3836.741211,4530215219,3882.42
04-01-2019,DOGE-USD,3832.040039,3865.93457,3783.85376,3857.717529,3857.717529,4847965467,3834.89
05-01-2019,BTC-USD,3851.973877,3904.903076,3836.900146,3845.19458,3845.19458,5137609824,3859.74
06-01-2019,BTC-USD,3836.519043,4093.297363,3826.513184,4076.632568,4076.632568,5597027440,3958.24
07-01-2019,ETH-USD,4078.584961,4092.613525,4020.894043,4025.248291,4025.248291,5228625637,4054.34
08-01-2019,BNB-USD,4028.472168,4109.020996,3996.955322,4030.8479,4030.8479,5306593305,4041.32
09-01-2019,SOL-USD,4031.552002,4068.403564,4022.662842,4035.296387,4035.296387,5115905225,4039.48
10-01-2019,XRP-USD,4034.411377,4064.06665,3659.174561,3678.924561,3678.924561,6874143796,3859.14
11-01-2019,ADA-USD,3674.015381,3713.881836,3653.069824,3687.365479,3687.365479,5538712865,3682.08
12-01-2019,DOGE-USD,3686.973145,3698.978271,3653.810791,3661.301025,3661.301025,4778170883,3675.27
13-01-2019,BTC-USD,3658.868164,3674.76001,3544.927246,3552.953125,3552.953125,4681302466,3607.88
14-01-2019,ETH-USD,3557.311035,3727.836182,3552.285156,3706.052246,3706.052246,5651384490,3635.87
15-01-2019,BNB-USD,3704.216309,3720.15332,3619.949219,3630.675293,3630.675293,5537192302,3668.75
16-01-2019,SOL-USD,3631.509766,3685.7771,3624.67334,3655.006836,3655.006836,5394457145,3649.24
17-01-2019,XRP-USD,3651.871094,3680.135986,3621.960938,3678.563965,3678.563965,5464420383,3658.13
18-01-2019,ADA-USD,3677.990479,3682.52002,3637.080811,3657.839355,3657.839355,5002961727,3663.86
19-01-2019,DOGE-USD,3652.37793,3758.533447,3652.37793,3728.568359,3728.568359,5955691380,3697.96
20-01-2019,BTC-USD,3725.446045,3743.387939,3583.019531,3601.013672,3601.013672,5582489560,3663.22
21-01-2019,BTC-USD,3600.372803,3608.84082,3558.537109,3576.032471,3576.032471,5004347059,3585.95
22-01-2019,ETH-USD,3575.081299,3620.746582,3539.721436,3604.577148,3604.577148,5313623556,3585.03
23-01-2019,BNB-USD,3605.557129,3623.067871,3565.313965,3585.123047,3585.123047,5433755649,3594.77
24-01-2019,SOL-USD,3584.500244,3616.087402,3569.092773,3600.865479,3600.865479,5262869046,3592.64
25-01-2019,XRP-USD,3607.390381,3612.927734,3575.597412,3599.765869,3599.765869,5265847539,3598.92
26-01-2019,ADA-USD,3599.715332,3654.933105,3593.345947,3602.460449,3602.460449,5098183235,3612.61
27-01-2019,DOGE-USD,3604.687256,3612.671387,3567.24585,3583.96582,3583.96582,5570752966,3592.14
28-01-2019,BTC-USD,3584.283203,3586.750977,3439.23291,3470.450439,3470.450439,6908930483,3520.18
29-01-2019,ETH-USD,3468.870117,3476.06543,3400.819824,3448.116943,3448.116943,5897159493,3448.47
30-01-2019,BNB-USD,3443.896973,3495.174805,3429.387939,3486.181641,3486.181641,5955112627,3463.66
31-01-2019,SOL-USD,3485.40918,3504.804932,3447.915771,3457.792725,3457.792725,5831198271,3473.98
01-02-2019,XRP-USD,3460.547119,3501.954102,3431.591553,3487.945313,3487.945313,5422926707,3470.51
02-02-2019,ADA-USD,3484.625977,3523.287354,3467.574707,3521.060791,3521.060791,5071623601,3499.14
03-02-2019,DOGE-USD,3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937584,3487.37
04-02-2019,BTC-USD,3467.21167,3476.223877,3442.586914,3459.154053,3459.154053,5332718886,3461.29
05-02-2019,BTC-USD,3454.950928,3478.148193,3451.937012,3466.357422,3466.357422,5227549545,3462.85
06-02-2019,ETH-USD,3469.091797,3469.091797,3398.56543,3413.767822,3413.767822,5482196038,3437.63
07-02-2019,BNB-USD,3414.929443,3427.945557,3394.218506,3399.47168,3399.47168,5004962683,3409.14
08-02-2019,SOL-USD,3401.376465,3695.614014,3391.023682,3666.780273,3666.780273,7735623101,3538.7
09-02-2019,XRP-USD,3671.585938,3679.941406,3646.559326,3671.203613,3671.203613,6158833645,3667.32
10-02-2019,ADA-USD,3673.201416,3695.036133,3640.97998,3690.188232,3690.188232,6282256903,3674.85
11-02-2019,DOGE-USD,3695.613037,3695.613037,3642.287842,3648.430664,3648.430664,6277056434,3670.49
12-02-2019,BTC-USD,3642.751953,3668.586914,3618.556885,3653.528564,3653.528564,6480384532,3645.86
13-02-2019,ETH-USD,3653.604004,3669.746582,3617.246338,3632.070557,3632.070557,6438903823,3643.17
14-02-2019,BNB-USD,3631.170166,3646.256592,3607.697754,3616.880859,3616.880859,6271044418,3625.5
15-02-2019,SOL-USD,3617.368408,3647.795166,3608.206543,3620.810791,3620.810791,6091952231,3623.55
16-02-2019,XRP-USD,3615.270264,3652.841309,3615.270264,3629.787598,3629.787598,5934744052,3628.29
17-02-2019,ADA-USD,3633.359375,3680.537354,3619.182129,3673.836182,3673.836182,7039512503,3651.73
18-02-2019,DOGE-USD,3671.369873,3936.665039,3669.982422,3915.714355,3915.714355,9908216640,3798.43
19-02-2019,BTC-USD,3911.661621,4010.879395,3908.153076,3947.094482,3947.094482,9933626655,3944.45
20-02-2019,BTC-USD,3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948,3968.31
21-02-2019,ETH-USD,4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102,3976.12
22-02-2019,BNB-USD,3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254,3978.82
23-02-2019,SOL-USD,3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258316,4069.11
24-02-2019,XRP-USD,4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451,3990.06
25-02-2019,ADA-USD,3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796067,3852.6
26-02-2019,DOGE-USD,3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996,3865.66
27-02-2019,BTC-USD,3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684,3846.1
28-02-2019,ETH-USD,3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798,3863.73
01-03-2019,BNB-USD,3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975,3868.21
02-03-2019,SOL-USD,3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786076,3856.62
03-03-2019,XRP-USD,3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152,3855.46
04-03-2019,ADA-USD,3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175788,3801.95
05-03-2019,DOGE-USD,3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126415,3826.33
06-03-2019,BTC-USD,3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291529,3898
07-03-2019,BTC-USD,3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165519,3912.09
08-03-2019,ETH-USD,3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944,3910
09-03-2019,BNB-USD,3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518,3934.37
10-03-2019,SOL-USD,3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267607,3952.08
